gauss_par;   336;    12;      0.2278730
mm_seq;   341;    12;      0.5311820
mm_par;   341;    12;      0.0766540
gauss_seq;   341;    12;      0.0014450
gauss_par;   341;    12;      0.3406320
mm_seq;   346;    12;      0.5464690
mm_par;   346;    12;      0.0655870
gauss_seq;   346;    12;      0.0013860
gauss_par;   346;    12;      0.2464640
mm_seq;   351;    12;      0.5550740
mm_par;   351;    12;      0.0660790
gauss_seq;   351;    12;      0.0014360
gauss_par;   351;    12;      0.2758560
mm_seq;   356;    12;      0.5835320
mm_par;   356;    12;      0.0757610
gauss_seq;   356;    12;      0.0015190
gauss_par;   356;    12;      0.3595910
mm_seq;   361;    12;      0.6038770
mm_par;   361;    12;      0.0830110
gauss_seq;   361;    12;      0.0014640
gauss_par;   361;    12;      0.3011480
mm_seq;   366;    12;      0.6532610
mm_par;   366;    12;      0.0864350
gauss_seq;   366;    12;      0.0015090
gauss_par;   366;    12;      0.2966490
mm_seq;   371;    12;      0.6525220
mm_par;   371;    12;      0.0813560
gauss_seq;   371;    12;      0.0015260
gauss_par;   371;    12;      0.3128180
mm_seq;   376;    12;      0.6856000
mm_par;   376;    12;      0.0798570
gauss_seq;   376;    12;      0.0017180
gauss_par;   376;    12;      0.3412190
mm_seq;   381;    12;      0.7403000
mm_par;   381;    12;      0.0814810
gauss_seq;   381;    12;      0.0017020
gauss_par;   381;    12;      0.3380860
mm_seq;   386;    12;      0.7666650
mm_par;   386;    12;      0.1007540
gauss_seq;   386;    12;      0.0016860
gauss_par;   386;    12;      0.3579190
mm_seq;   391;    12;      0.7936940
mm_par;   391;    12;      0.0796070
gauss_seq;   391;    12;      0.0018640
gauss_par;   391;    12;      0.3297710
mm_seq;   396;    12;      0.8295790
mm_par;   396;    12;      0.0952900
gauss_seq;   396;    12;      0.0018240
gauss_par;   396;    12;      0.3773180
mm_seq;   401;    12;      0.8489980
mm_par;   401;    12;      0.1060490
gauss_seq;   401;    12;      0.0018860
gauss_par;   401;    12;      0.4608680
mm_seq;   406;    12;      0.8822010
mm_par;   406;    12;      0.1072110
gauss_seq;   406;    12;      0.0018660
gauss_par;   406;    12;      0.5421570
mm_seq;   411;    12;      0.9389720
mm_par;   411;    12;      0.1075100
gauss_seq;   411;    12;      0.0019960
gauss_par;   411;    12;      0.4549980
